update,global_step,sps,mean_episodic_reward,policy_loss,value_loss,entropy_loss
58,118784,880,52.5,0.21100011467933655,0.22214262187480927,2.182962417602539
59,120832,881,55.36363636363637,0.04178951680660248,0.7467749118804932,2.199820041656494
60,122880,881,57.5,0.018606234341859818,0.8798482418060303,2.2148427963256836
61,124928,881,54.3,0.22217047214508057,0.39760148525238037,2.2121057510375977
62,126976,881,53.3,0.17884710431098938,0.3670122027397156,2.2127108573913574
63,129024,881,54.90909090909091,0.08271802216768265,0.2121354639530182,2.212074041366577
64,131072,881,54.6,0.23402316868305206,0.21039576828479767,2.210113525390625
65,133120,881,56.9,0.234004408121109,0.3743404746055603,2.225430965423584
66,135168,881,52.6,0.11888366937637329,0.24323725700378418,2.213513135910034
67,137216,882,60.81818181818182,-0.03209053725004196,0.4375822842121124,2.2363059520721436
68,139264,882,59.8,0.05167432874441147,0.4067569971084595,2.23813533782959
69,141312,882,60.1,0.08080516755580902,0.3349107503890991,2.2203171253204346
70,143360,882,55.5,0.15181122720241547,0.37960243225097656,2.2100861072540283
71,145408,882,50.18181818181818,0.06544315814971924,0.3610883951187134,2.202622652053833
72,147456,882,49.0,-0.021800560876727104,0.6160084009170532,2.201991558074951
73,149504,881,53.3,0.11526565998792648,0.13978996872901917,2.195352554321289
74,151552,881,55.0,-0.02864626795053482,0.36966472864151,2.184589385986328
75,153600,881,55.5,-0.2832297384738922,5.529640197753906,2.0746347904205322
76,155648,881,54.72727272727273,0.2047572284936905,0.51357102394104,2.0833935737609863
77,157696,881,57.3,0.17384959757328033,0.4739670753479004,2.1540822982788086
78,159744,881,60.4,0.1989249587059021,0.2569967806339264,2.170116424560547
79,161792,880,56.5,0.27795642614364624,0.205966517329216,2.186065196990967
80,163840,880,49.63636363636363,0.2089788168668747,0.40528035163879395,2.1694650650024414
81,165888,880,55.4,-0.03595845401287079,0.17857199907302856,2.187574863433838
82,167936,880,55.8,-0.03539380058646202,0.24995844066143036,2.1742959022521973
83,169984,880,50.6,0.11451005935668945,0.1915653944015503,2.1850790977478027
84,172032,880,55.27272727272727,-0.15376347303390503,0.5387447476387024,2.1956424713134766
85,174080,880,51.8,0.04178818687796593,0.46434199810028076,2.185469627380371
86,176128,880,51.4,-0.1600818932056427,0.32475873827934265,2.213620901107788
87,178176,880,57.4,0.008700147271156311,0.14099225401878357,2.225315570831299
88,180224,880,53.63636363636363,0.13977907598018646,0.4118781089782715,2.1957268714904785
89,182272,879,52.6,0.014689656905829906,0.2518138289451599,2.2112419605255127
90,184320,879,65.7,-0.04344554618000984,0.3750143051147461,2.239086151123047
91,186368,879,52.9,0.19556620717048645,0.5336263179779053,2.2338528633117676
92,188416,879,56.90909090909091,0.017688754945993423,0.18142874538898468,2.2632129192352295
93,190464,879,53.5,0.013604788109660149,0.2627260982990265,2.2278566360473633
94,192512,879,53.7,0.021000200882554054,0.18998107314109802,2.194436550140381
95,194560,879,54.6,-0.08605654537677765,0.23331749439239502,2.179126024246216
96,196608,879,54.90909090909091,-0.06942392140626907,0.21499451994895935,2.1534461975097656
97,198656,879,56.3,-0.17093081772327423,0.17668446898460388,2.187570571899414
98,200704,878,52.5,-0.08719521760940552,0.16930678486824036,2.1541106700897217
99,202752,878,56.2,-0.11746586114168167,0.22849056124687195,2.13010311126709
100,204800,878,53.0,-0.5372447967529297,5.466743469238281,2.085348606109619
101,206848,878,56.45454545454545,0.0017865188419818878,0.278899610042572,1.9270371198654175
102,208896,878,57.2,-0.007415518164634705,0.07352405786514282,1.88596773147583
103,210944,878,55.0,-0.006808191537857056,0.20998147130012512,1.9109044075012207
104,212992,878,58.8,-0.05386245995759964,0.17916490137577057,1.917459487915039
105,215040,877,54.81818181818182,0.11955186724662781,0.19302085041999817,1.9830650091171265
106,217088,877,50.9,0.1760684847831726,0.12374868988990784,2.0571210384368896
107,219136,877,50.9,0.029302727431058884,0.09305177628993988,2.107835531234741
108,221184,877,57.2,0.16594620048999786,0.23201970756053925,2.0875911712646484
109,223232,877,48.18181818181818,0.12410043925046921,0.18715932965278625,2.099310874938965
110,225280,876,56.9,0.05872831866145134,0.19957256317138672,2.1145782470703125
111,227328,876,54.5,0.11144475638866425,0.2358776032924652,2.1246438026428223
112,229376,876,51.6,0.13026317954063416,0.122249536216259,2.146446704864502
113,231424,876,57.27272727272727,0.08400340378284454,0.1704426109790802,2.163564443588257
114,233472,876,53.0,0.15410608053207397,0.11854677647352219,2.1876442432403564
115,235520,876,55.1,0.06858789920806885,0.2062413990497589,2.211454391479492
116,237568,875,49.8,0.18677657842636108,0.08664071559906006,2.2295901775360107
117,239616,875,57.0,0.015494991093873978,0.12750841677188873,2.249544143676758
118,241664,875,56.2,0.052272044122219086,0.09560193121433258,2.2482540607452393
119,243712,875,53.9,0.15848693251609802,0.2505020797252655,2.261521816253662
120,245760,875,52.7,0.08617912232875824,0.16774599254131317,2.285740852355957
121,247808,875,57.18181818181818,0.04272262379527092,0.329424113035202,2.291733741760254
122,249856,875,52.6,0.06663856655359268,0.06883799284696579,2.2742934226989746
123,251904,874,58.9,0.026934636756777763,0.09054431319236755,2.2902579307556152
124,253952,874,56.8,-0.05106521025300026,0.09485872089862823,2.307797908782959
125,256000,874,58.6,-0.4038347601890564,6.8628387451171875,2.2485437393188477
126,258048,874,52.45454545454545,0.12491114437580109,0.21741344034671783,2.2009334564208984
127,260096,874,52.2,0.032581258565187454,0.17712286114692688,2.1982381343841553
128,262144,874,55.5,0.06695469468832016,0.23110593855381012,2.215263843536377
129,264192,874,56.2,0.06745810061693192,0.14499357342720032,2.266946792602539
130,266240,875,53.45454545454545,0.14232143759727478,0.08748046308755875,2.221808433532715
131,268288,875,57.6,0.05151967331767082,0.1580801159143448,2.224702835083008
132,270336,875,54.9,0.018312763422727585,0.238511860370636,2.2252068519592285
133,272384,875,52.6,0.033946432173252106,0.2243371307849884,2.2709052562713623
134,274432,875,55.81818181818182,-0.055712711066007614,0.3639060854911804,2.2803518772125244
135,276480,875,60.4,-0.1285589039325714,0.30977004766464233,2.3028769493103027
136,278528,875,52.5,-0.06922276318073273,0.295430064201355,2.2783384323120117
137,280576,875,52.8,-0.14820124208927155,0.3194972276687622,2.255944013595581
138,282624,875,51.81818181818182,-0.2886804938316345,0.21506938338279724,2.2284445762634277
139,284672,875,53.3,-0.1302020400762558,0.18187882006168365,2.2414941787719727
140,286720,875,57.7,-0.13428470492362976,0.262443482875824,2.1925106048583984
141,288768,875,53.2,-0.18215066194534302,0.16593261063098907,2.1909632682800293
142,290816,875,59.63636363636363,-0.2487000823020935,0.19335223734378815,2.2014288902282715
143,292864,874,54.3,-0.1190328449010849,0.18143309652805328,2.219787120819092
144,294912,874,58.1,-0.16230559349060059,0.17326277494430542,2.1939234733581543
145,296960,874,57.0,-0.1013457253575325,0.24607577919960022,2.187840461730957
146,299008,874,55.72727272727273,-0.15696987509727478,0.1283794343471527,2.1562275886535645
147,301056,874,59.4,-0.18101245164871216,0.23045536875724792,2.166916847229004
148,303104,874,52.1,-0.08316823840141296,0.24569004774093628,2.161935806274414
149,305152,873,50.1,-0.15700367093086243,0.24991506338119507,2.199430465698242
150,307200,873,51.7,-0.5081983208656311,3.3820254802703857,2.1202430725097656
151,309248,873,55.36363636363637,-0.09765169769525528,0.09190525859594345,2.0331554412841797
152,311296,873,52.8,-0.07400312274694443,0.10633143782615662,2.0536718368530273
153,313344,873,55.4,-0.12015501409769058,0.13640660047531128,2.0618977546691895
154,315392,873,53.4,-0.042359381914138794,0.08706554770469666,2.1717798709869385
155,317440,873,57.36363636363637,-0.057386673986911774,0.07306572794914246,2.254178285598755
156,319488,873,53.7,0.05388765409588814,0.07753200829029083,2.3048806190490723
157,321536,873,54.7,0.0027420930564403534,0.08921035379171371,2.280008554458618
158,323584,873,53.9,0.08941730856895447,0.13068100810050964,2.291304588317871
159,325632,873,56.63636363636363,0.03740870952606201,0.098329097032547,2.295102119445801
160,327680,873,52.1,0.12628625333309174,0.040944166481494904,2.280073642730713
161,329728,873,55.3,0.10690123587846756,0.06582111120223999,2.3102223873138428
162,331776,873,55.6,0.1431911140680313,0.07678890228271484,2.2922706604003906
163,333824,873,56.81818181818182,0.12233392149209976,0.018223989754915237,2.235093355178833
164,335872,873,54.0,0.12295138835906982,0.07231223583221436,2.2707769870758057
165,337920,873,47.9,0.13393478095531464,0.0963124930858612,2.2752983570098877
166,339968,873,53.2,0.168809711933136,0.1879371702671051,2.2724528312683105
167,342016,873,52.90909090909091,0.04566406086087227,0.1641695499420166,2.268127202987671
168,344064,873,55.6,0.09912638366222382,0.2047090083360672,2.2675769329071045
169,346112,873,52.7,0.13270168006420135,0.21265637874603271,2.3153653144836426
170,348160,873,51.4,0.16967429220676422,0.15062746405601501,2.29357647895813
171,350208,873,49.27272727272727,0.1676192730665207,0.18827566504478455,2.2628345489501953
172,352256,873,54.6,0.12552855908870697,0.16918259859085083,2.2898478507995605
173,354304,872,59.3,0.18260641396045685,0.14944122731685638,2.307494878768921
174,356352,872,52.2,0.16190755367279053,0.1754639446735382,2.3108603954315186
175,358400,872,52.7,-0.37902745604515076,9.081971168518066,2.2311062812805176
176,360448,872,54.36363636363637,0.10942944884300232,0.11911462992429733,2.186046838760376
177,362496,872,53.1,0.09940367192029953,0.0581919401884079,2.240037679672241
178,364544,872,53.0,0.0295732244849205,0.042100660502910614,2.2499184608459473
179,366592,872,54.5,-0.006194973364472389,0.07155105471611023,2.2242355346679688
180,368640,872,53.72727272727273,0.044407229870557785,0.04531197249889374,2.2539546489715576
181,370688,872,51.7,0.0733480155467987,0.06274379789829254,2.2594447135925293
182,372736,872,54.9,0.07907745987176895,0.07150253653526306,2.297039747238159
183,374784,872,58.5,-0.0035381121560931206,0.08083009719848633,2.261914014816284
184,376832,872,54.81818181818182,-0.0122911985963583,0.05237200856208801,2.279904842376709
185,378880,872,58.0,-0.03381670266389847,0.06166386604309082,2.3139564990997314
186,380928,872,51.9,0.08273689448833466,0.08242641389369965,2.2432594299316406
187,382976,872,54.8,0.074312224984169,0.08892545104026794,2.2579782009124756
188,385024,872,56.54545454545455,0.05527332425117493,0.05287518724799156,2.2601704597473145
189,387072,872,57.6,0.011020251549780369,0.043396588414907455,2.295546531677246
190,389120,872,53.2,0.05298485606908798,0.0440497100353241,2.313065528869629
191,391168,872,54.8,0.014779076911509037,0.053514447063207626,2.2887072563171387
192,393216,872,53.27272727272727,-0.02790515124797821,0.050004489719867706,2.3352794647216797
193,395264,872,58.9,0.025905387476086617,0.057501643896102905,2.3377838134765625
194,397312,872,52.7,0.05601964890956879,0.042983610183000565,2.34816312789917
195,399360,872,52.9,0.058337993919849396,0.08139271289110184,2.3245797157287598
196,401408,872,64.36363636363636,-0.08082185685634613,0.06790254265069962,2.323075771331787
197,403456,872,52.5,-0.057929590344429016,0.1387927532196045,2.309830665588379
198,405504,872,54.5,0.0412122942507267,0.08348245918750763,2.2943403720855713
199,407552,872,54.5,-0.010415892116725445,0.09693251550197601,2.3169209957122803
200,409600,872,50.8,-0.3737005889415741,5.431427478790283,2.25185227394104
201,411648,872,56.0,0.12580987811088562,0.08208636194467545,2.2324881553649902
202,413696,872,51.3,0.044047076255083084,0.11179077625274658,2.248060464859009
203,415744,872,58.0,-0.01113928109407425,0.07329283654689789,2.2193691730499268
204,417792,872,59.6,-0.0503053143620491,0.07589654624462128,2.251497745513916
205,419840,872,53.27272727272727,-0.01631753519177437,0.0677509605884552,2.2407374382019043
206,421888,872,58.7,-0.0334276407957077,0.017725083976984024,2.2442851066589355
207,423936,872,54.0,0.015311168506741524,0.0659656748175621,2.246584415435791
208,425984,872,53.2,-0.03446564823389053,0.1010155975818634,2.213350296020508
209,428032,872,60.54545454545455,-0.04996156692504883,0.06029645726084709,2.2141337394714355
210,430080,872,60.1,-0.006463672965764999,0.024415992200374603,2.2635271549224854
211,432128,872,56.8,-0.009493084624409676,0.053376927971839905,2.2795329093933105
212,434176,872,50.7,-0.023811426013708115,0.031099621206521988,2.27842378616333
213,436224,872,57.54545454545455,-0.031140130013227463,0.07743774354457855,2.3026726245880127
214,438272,872,54.6,0.004928939510136843,0.0317552387714386,2.334855556488037
215,440320,872,56.6,0.0019273464567959309,0.03314837068319321,2.3294219970703125
216,442368,871,52.9,0.022740311920642853,0.03576149418950081,2.322467803955078
217,444416,871,57.90909090909091,-0.04086635261774063,0.058768875896930695,2.354860305786133
218,446464,871,60.3,-0.15237383544445038,0.0808759331703186,2.318145513534546
219,448512,871,57.5,-0.03840463235974312,0.0471980907022953,2.3361451625823975
220,450560,871,53.8,-0.06397237628698349,0.038266830146312714,2.3175792694091797
221,452608,871,53.90909090909091,0.001632985658943653,0.02254864200949669,2.337432384490967
222,454656,870,57.4,-0.07749394327402115,0.02268904075026512,2.325824499130249
223,456704,870,57.9,0.05469297617673874,0.015170854516327381,2.356203317642212
224,458752,870,52.9,0.05637495219707489,0.044732555747032166,2.337791681289673
225,460800,870,52.8,-0.07825116068124771,1.6013531684875488,2.30647611618042
226,462848,870,49.36363636363637,-0.011913089081645012,0.07102394104003906,2.2548794746398926
227,464896,870,56.0,0.08613221347332001,0.06899040192365646,2.246076822280884
228,466944,870,53.1,0.08562847226858139,0.06641006469726562,2.239535331726074
229,468992,870,54.6,0.07826834172010422,0.02668948285281658,2.259692668914795
230,471040,869,56.63636363636363,-0.016810622066259384,0.07881767302751541,2.257493257522583
231,473088,869,52.4,0.01133275218307972,0.04125596582889557,2.2824349403381348
232,475136,869,54.0,0.030346106737852097,0.02306041494011879,2.2877395153045654
233,477184,869,50.4,0.09850456565618515,0.04945256561040878,2.2682044506073
234,479232,869,52.81818181818182,0.03498407080769539,0.05732930451631546,2.2487387657165527
235,481280,869,53.6,0.08816559612751007,0.03863205015659332,2.2887606620788574
236,483328,869,53.7,0.12621289491653442,0.03225976973772049,2.2832021713256836
237,485376,869,51.8,0.1277826428413391,0.044452860951423645,2.226292133331299
238,487424,869,50.36363636363637,0.1900932341814041,0.06852378696203232,2.2409210205078125
239,489472,869,52.6,0.141629159450531,0.018536048009991646,2.2563915252685547
240,491520,868,55.0,0.18963590264320374,0.0652945265173912,2.2576651573181152
241,493568,868,58.6,0.1525474488735199,0.07469460368156433,2.2527079582214355
242,495616,868,54.63636363636363,0.1684410274028778,0.04635634273290634,2.253221273422241
243,497664,868,58.1,0.13273851573467255,0.019751256331801414,2.284759044647217
244,499712,868,53.6,0.13703900575637817,0.0356450155377388,2.260676860809326
245,501760,867,51.2,0.06304890662431717,0.01981499418616295,2.27634334564209
246,503808,866,56.18181818181818,-0.03120962157845497,0.04286854714155197,2.267241954803467
247,505856,865,59.3,0.018723014742136,0.020618446171283722,2.313223361968994
248,507904,864,55.7,0.014647734351456165,0.02145376056432724,2.3096213340759277
249,509952,864,57.2,0.020777259021997452,0.027067530900239944,2.3180339336395264
250,512000,863,54.7,-0.2694784998893738,5.227063179016113,2.292487144470215
251,514048,862,51.90909090909091,0.1921517252922058,0.14953425526618958,2.2778751850128174
252,516096,861,52.5,0.21311935782432556,0.1155189648270607,2.2918343544006348
253,518144,860,61.6,0.1820775717496872,0.051167406141757965,2.2587649822235107
254,520192,859,51.2,0.13868185877799988,0.020158328115940094,2.2825989723205566
255,522240,858,52.27272727272727,0.12762349843978882,0.07604590058326721,2.259561061859131
256,524288,857,53.0,0.1453627645969391,0.025547552853822708,2.3262717723846436
257,526336,857,58.6,0.1264066994190216,0.04736807197332382,2.2839694023132324
258,528384,856,57.5,0.053941573947668076,0.04211790859699249,2.276381015777588
259,530432,855,55.0,0.020616814494132996,0.06909407675266266,2.2654013633728027
260,532480,854,57.6,0.05536340922117233,0.04321204870939255,2.2878806591033936
261,534528,853,48.7,0.012106221169233322,0.018978208303451538,2.2881383895874023
262,536576,852,48.1,0.00787358358502388,0.054668743163347244,2.3084068298339844
263,538624,852,57.45454545454545,0.017144406214356422,0.03089943714439869,2.3148727416992188
264,540672,851,49.9,0.08981570601463318,0.029869109392166138,2.3163673877716064
265,542720,850,57.6,-0.00015518022701144218,0.02877870202064514,2.3006746768951416
266,544768,849,52.4,-0.004557427018880844,0.0622243657708168,2.302273750305176
267,546816,848,56.18181818181818,-0.06626617908477783,0.03753112256526947,2.301558017730713
268,548864,848,48.6,-0.04136113077402115,0.017184853553771973,2.32893705368042
269,550912,847,57.8,-0.0720367357134819,0.04319067299365997,2.282621145248413
270,552960,846,54.3,-0.06360472738742828,0.016513429582118988,2.281892776489258
271,555008,845,54.54545454545455,-0.01893993280827999,0.016109153628349304,2.2843785285949707
272,557056,845,50.2,-0.03222843259572983,0.027308061718940735,2.288456916809082
273,559104,844,55.2,-0.04269164800643921,0.026061054319143295,2.304877281188965
274,561152,843,55.8,-0.05110146850347519,0.03572528809309006,2.317040205001831
275,563200,842,50.6,-0.4443284869194031,4.510616302490234,2.2667105197906494
276,565248,842,53.27272727272727,-0.015193682163953781,0.05848575010895729,2.2491140365600586
277,567296,841,55.2,-0.0040159085765480995,0.018465157598257065,2.286644220352173
278,569344,840,55.1,-0.019855810329318047,0.047165751457214355,2.277604103088379
279,571392,839,54.7,0.03181369602680206,0.022918809205293655,2.2783002853393555
280,573440,839,52.63636363636363,0.06615398824214935,0.019624769687652588,2.2805912494659424
281,575488,838,53.0,0.05373740196228027,0.018184972926974297,2.3084330558776855
282,577536,837,61.8,0.009188411757349968,0.0244048573076725,2.2987165451049805
283,579584,836,60.3,0.05297622084617615,0.026365838944911957,2.3050856590270996
284,581632,836,53.90909090909091,0.03498537465929985,0.029277775436639786,2.334035873413086
285,583680,835,51.0,0.1007797122001648,0.04945459961891174,2.3235719203948975
286,585728,834,60.0,0.016427604481577873,0.00908863265067339,2.3188796043395996
287,587776,834,55.0,0.060254842042922974,0.03846118971705437,2.286790370941162
288,589824,833,53.0,-0.006542113143950701,0.022017844021320343,2.2914774417877197
289,591872,832,53.9,-0.025175388902425766,0.013722188770771027,2.2782225608825684
290,593920,832,58.0,0.008172495290637016,0.03129899129271507,2.2822606563568115
291,595968,831,51.5,-0.015865128487348557,0.02849404700100422,2.3131251335144043
292,598016,830,59.18181818181818,0.05118872970342636,0.027740750461816788,2.342928409576416
293,600064,830,53.5,0.00880289264023304,0.01889261230826378,2.326425552368164
294,602112,829,45.3,0.04663838818669319,0.04149894416332245,2.309663772583008
295,604160,829,57.8,-0.010745729319751263,0.06216825544834137,2.3166956901550293
296,606208,828,53.09090909090909,0.0328802727162838,0.05746854841709137,2.321491003036499
297,608256,827,54.7,0.058078035712242126,0.06913866102695465,2.336392402648926
298,610304,827,55.6,0.06491679698228836,0.06792916357517242,2.325824022293091
299,612352,826,59.1,0.035496000200510025,0.04520422965288162,2.327305793762207
300,614400,826,57.4,-0.13680624961853027,1.8969080448150635,2.293882369995117
301,616448,825,52.45454545454545,0.17277677357196808,0.053195852786302567,2.304964065551758
302,618496,824,56.3,0.15866872668266296,0.073788121342659,2.312835693359375
303,620544,824,60.3,0.15038934350013733,0.042959682643413544,2.3068559169769287
304,622592,823,52.6,0.1247391402721405,0.054817456752061844,2.2950339317321777
305,624640,823,59.0,0.15222260355949402,0.047354619950056076,2.2610111236572266
306,626688,822,54.5,0.10598792135715485,0.04033694788813591,2.3202850818634033
307,628736,822,52.3,0.09379752725362778,0.04666754975914955,2.3187906742095947
308,630784,822,57.9,0.09315985441207886,0.03119901567697525,2.3229258060455322
309,632832,822,52.27272727272727,0.08482857793569565,0.04298647493124008,2.321436643600464
310,634880,822,51.2,0.07031114399433136,0.03452567011117935,2.3150367736816406
311,636928,822,56.8,0.07723625004291534,0.026696257293224335,2.2887165546417236
312,638976,822,51.9,0.03828924149274826,0.03830277919769287,2.311598300933838
313,641024,823,55.81818181818182,0.0396190881729126,0.03944142535328865,2.3045969009399414
314,643072,823,59.0,0.058042973279953,0.03557853773236275,2.3342366218566895
315,645120,823,57.5,0.08027096837759018,0.04623100906610489,2.3341972827911377
316,647168,823,58.6,0.08321894705295563,0.03151299059391022,2.3445167541503906
317,649216,823,53.36363636363637,0.08242733776569366,0.051970601081848145,2.3237621784210205
318,651264,823,53.7,0.0683317482471466,0.027852702885866165,2.3443689346313477
319,653312,824,57.5,0.06336994469165802,0.03210078179836273,2.345763683319092
320,655360,824,54.9,0.07706087827682495,0.03512835502624512,2.3322594165802
321,657408,824,54.09090909090909,0.09408217668533325,0.045304231345653534,2.316040515899658
322,659456,824,53.0,0.043094564229249954,0.0319032147526741,2.342528820037842
323,661504,824,51.5,0.03006947785615921,0.03157365322113037,2.3454222679138184
324,663552,824,60.6,0.02930152602493763,0.037056341767311096,2.3350424766540527
325,665600,824,57.1,-0.22325265407562256,2.2728731632232666,2.3627591133117676
326,667648,825,56.54545454545455,0.10005152225494385,0.026566099375486374,2.3318395614624023
327,669696,825,55.4,0.08778717368841171,0.014016549102962017,2.3370461463928223
328,671744,825,58.2,0.0692124217748642,0.011507034301757812,2.323131561279297
329,673792,825,54.1,0.10337275266647339,0.014823486097157001,2.3386785984039307
330,675840,825,54.54545454545455,0.07179254293441772,0.014933821745216846,2.3113019466400146
331,677888,825,54.5,0.03936656564474106,0.01692751795053482,2.3521265983581543
332,679936,825,55.6,0.01051691547036171,0.02166108414530754,2.338034152984619
333,681984,826,57.0,-0.0020939670503139496,0.03388499468564987,2.339111328125
334,684032,826,56.63636363636363,0.018581844866275787,0.02344776690006256,2.335841655731201
335,686080,826,53.7,-0.01910928636789322,0.009472416713833809,2.3132755756378174
336,688128,826,52.6,-0.01495315134525299,0.023029744625091553,2.3138136863708496
337,690176,826,53.8,0.01324559934437275,0.029588710516691208,2.32735538482666
338,692224,826,54.18181818181818,0.022566145285964012,0.012926775962114334,2.322009563446045
339,694272,827,52.7,0.04862327128648758,0.014203296974301338,2.319343090057373
340,696320,827,53.1,0.03703633323311806,0.0185169018805027,2.3294246196746826
341,698368,827,55.3,0.04124579578638077,0.017904695123434067,2.3308377265930176
342,700416,827,58.90909090909091,0.011781619861721992,0.00816505029797554,2.343088150024414
343,702464,827,53.9,0.008195148780941963,0.023777008056640625,2.3352766036987305
344,704512,827,55.4,0.02761125937104225,0.007964123040437698,2.3444857597351074
345,706560,828,56.0,0.01968652755022049,0.030282434076070786,2.341414451599121
346,708608,828,52.18181818181818,0.015754632651805878,0.015503826551139355,2.3272342681884766
347,710656,828,56.7,0.04134851694107056,0.01893504150211811,2.324186325073242
348,712704,828,59.6,-0.01328742690384388,0.004985043313354254,2.353719711303711
349,714752,828,51.2,-0.04559836909174919,0.025598693639039993,2.3330118656158447
350,716800,828,54.6,-0.39182692766189575,5.99765157699585,2.3334171772003174
351,718848,829,63.18181818181818,-0.03343683481216431,0.025589291006326675,2.308988094329834
352,720896,829,59.6,0.10219284892082214,0.03217184171080589,2.322927951812744
353,722944,829,52.6,0.0720302164554596,0.010911732912063599,2.3515625
354,724992,829,52.2,0.011013572104275227,0.018366528674960136,2.3347511291503906
355,727040,829,52.81818181818182,0.005881276912987232,0.039754778146743774,2.327457904815674
356,729088,829,57.4,0.05017654970288277,0.026054622605443,2.3207740783691406
357,731136,830,53.0,0.04110180214047432,0.017803629860281944,2.331634044647217
358,733184,830,55.5,-0.0059856511652469635,0.0121137211099267,2.3280367851257324
359,735232,830,54.0,0.03491179272532463,0.02690134011209011,2.3466360569000244
