update,global_step,sps,mean_episodic_reward,policy_loss,value_loss,entropy_loss
358,733184,849,58.5,-0.020694630220532417,0.01021796464920044,2.3565268516540527
359,735232,849,56.27272727272727,0.04124002158641815,0.01693054288625717,2.3719027042388916
360,737280,849,52.8,-0.0025870278477668762,0.019186697900295258,2.3682539463043213
361,739328,849,55.0,0.05132920667529106,0.012449714355170727,2.3685872554779053
362,741376,849,52.5,0.10066889226436615,0.04461464658379555,2.372349739074707
363,743424,849,56.18181818181818,0.06767617166042328,0.013791956938803196,2.373080015182495
364,745472,849,54.3,0.05820855498313904,0.005906761158257723,2.3730814456939697
365,747520,849,55.5,0.04460792616009712,0.0076704490929841995,2.3784632682800293
366,749568,849,56.7,0.0637858659029007,0.009746062569320202,2.3670148849487305
367,751616,849,55.27272727272727,0.06428977847099304,0.013726695440709591,2.367799758911133
368,753664,849,51.9,0.02822287753224373,0.01397191733121872,2.374951124191284
369,755712,849,60.0,0.051001399755477905,0.009719781577587128,2.36507511138916
370,757760,849,55.1,-0.0002789685968309641,0.008659943006932735,2.3771190643310547
371,759808,849,55.45454545454545,-0.00858269538730383,0.008198820054531097,2.374159812927246
372,761856,849,60.9,0.0016254882793873549,0.007373367436230183,2.3701164722442627
373,763904,849,52.5,0.03093353472650051,0.014420535415410995,2.3764634132385254
374,765952,849,54.4,-0.01571160927414894,0.009758357889950275,2.374986171722412
375,768000,849,52.9,-0.4365074634552002,4.840879440307617,2.3818881511688232
376,770048,849,59.0,0.014376468025147915,0.07712259888648987,2.3655385971069336
377,772096,849,51.2,0.08885075151920319,0.023071061819791794,2.372272491455078
378,774144,849,59.3,0.0986853688955307,0.018807828426361084,2.3779377937316895
379,776192,849,54.6,0.0805235281586647,0.013546163216233253,2.3687777519226074
380,778240,849,55.63636363636363,0.05126132443547249,0.007953785359859467,2.3784751892089844
381,780288,849,60.4,0.045146502554416656,0.007657168433070183,2.3706068992614746
382,782336,849,50.9,0.039367906749248505,0.01884126290678978,2.372936248779297
383,784384,849,52.2,0.006773117929697037,0.005813710857182741,2.377533197402954
384,786432,849,56.54545454545455,0.008327316492795944,0.02028326690196991,2.364668369293213
385,788480,849,50.1,0.018121683970093727,0.011674025095999241,2.3767340183258057
386,790528,849,56.9,-0.00972721353173256,0.016444914042949677,2.3671958446502686
387,792576,849,53.0,0.0437299944460392,0.0061985645443201065,2.3676280975341797
388,794624,849,55.81818181818182,0.0003871493972837925,0.01757868565618992,2.3702268600463867
389,796672,849,53.5,0.010889189317822456,0.018836796283721924,2.3774795532226562
390,798720,849,53.9,-0.021771136671304703,0.010483336634933949,2.364800214767456
391,800768,849,59.5,0.025514591485261917,0.011272602714598179,2.3712618350982666
392,802816,849,54.18181818181818,0.03947286680340767,0.012295559048652649,2.370008945465088
393,804864,849,56.8,-0.0002910536713898182,0.02772386372089386,2.372285842895508
394,806912,849,57.4,-0.002618163824081421,0.005844022147357464,2.3840341567993164
395,808960,849,57.0,0.007070330902934074,0.0069113606587052345,2.3733882904052734
396,811008,849,52.81818181818182,0.008302921429276466,0.012030404061079025,2.3764469623565674
397,813056,849,56.1,0.035842545330524445,0.010435066185891628,2.375431537628174
398,815104,849,54.3,0.012153556570410728,0.011522358283400536,2.36933970451355
399,817152,849,56.0,-0.009061827324330807,0.028045235201716423,2.371980667114258
400,819200,849,56.5,-0.4254585802555084,4.160768508911133,2.3813765048980713
401,821248,849,56.0,0.08543418347835541,0.03252457454800606,2.36741304397583
402,823296,849,54.6,0.04227146506309509,0.014623803086578846,2.367312431335449
403,825344,849,54.5,0.04806790500879288,0.028018131852149963,2.375687599182129
404,827392,849,56.9,0.015736501663923264,0.02767251245677471,2.3732690811157227
405,829440,849,54.54545454545455,0.028790965676307678,0.031338565051555634,2.3676414489746094
406,831488,849,56.2,0.018110299482941628,0.02373407408595085,2.3807029724121094
407,833536,849,50.2,0.03635139390826225,0.03764913231134415,2.3718717098236084
408,835584,849,53.7,0.036302052438259125,0.02619401551783085,2.372796058654785
409,837632,849,55.90909090909091,0.04666965827345848,0.026121260598301888,2.3791587352752686
410,839680,849,53.4,0.03925095871090889,0.007418518885970116,2.3746700286865234
411,841728,850,57.9,0.04306923970580101,0.009980899281799793,2.369786262512207
412,843776,850,52.5,0.035136185586452484,0.007938297465443611,2.373518466949463
413,845824,850,55.27272727272727,0.020035620778799057,0.013943221420049667,2.3761329650878906
414,847872,850,56.9,0.04905938729643822,0.012381752021610737,2.381697177886963
415,849920,850,55.9,0.010144900530576706,0.013503780588507652,2.3766660690307617
416,851968,850,53.5,0.007045368663966656,0.0065892841666936874,2.381138801574707
417,854016,850,56.45454545454545,0.01653013750910759,0.003362310351803899,2.3811402320861816
418,856064,850,51.9,-0.0021652141585946083,0.0071864197961986065,2.3799312114715576
419,858112,850,53.8,-0.0005148621276021004,0.019319452345371246,2.375576972961426
420,860160,850,58.0,0.009114631451666355,0.00912456214427948,2.3800454139709473
421,862208,850,51.72727272727273,0.05419977754354477,0.008772457018494606,2.3810272216796875
422,864256,850,52.9,0.011969794519245625,0.006328990682959557,2.378052234649658
423,866304,850,55.3,0.04824495315551758,0.00968356803059578,2.363306999206543
424,868352,850,54.9,0.024119438603520393,0.011107783764600754,2.3787178993225098
425,870400,850,56.9,-0.47766759991645813,4.441338062286377,2.3863887786865234
426,872448,850,59.0,0.035207200795412064,0.015331488102674484,2.372307538986206
427,874496,850,54.1,0.03282463923096657,0.007166476454585791,2.3805909156799316
428,876544,850,56.6,0.058696016669273376,0.007845430634915829,2.377295970916748
429,878592,850,49.5,0.07608559727668762,0.012278811074793339,2.3718550205230713
430,880640,850,54.09090909090909,0.03465161472558975,0.009031430818140507,2.3719611167907715
431,882688,850,58.1,0.008746519684791565,0.008443647064268589,2.3735580444335938
432,884736,850,55.0,0.002135555725544691,0.0033392251934856176,2.38379168510437
433,886784,850,53.6,0.015859432518482208,0.006658434867858887,2.375610113143921
434,888832,850,53.54545454545455,0.011930798180401325,0.0065675764344632626,2.3788928985595703
435,890880,850,53.6,-0.006101786624640226,0.003030710853636265,2.3840105533599854
436,892928,850,58.4,-0.02665618248283863,0.011545991525053978,2.356827735900879
437,894976,850,52.9,-0.024168718606233597,0.009985548444092274,2.3584675788879395
438,897024,850,56.90909090909091,-0.00945814698934555,0.011441442184150219,2.353943347930908
439,899072,850,58.6,-0.022843502461910248,0.004338748287409544,2.3756210803985596
440,901120,850,54.4,-0.03671838343143463,0.007888413965702057,2.3793141841888428
441,903168,850,60.3,-0.012916432693600655,0.005376431159675121,2.3676085472106934
442,905216,850,60.18181818181818,-0.007244615349918604,0.00527571514248848,2.3649110794067383
443,907264,850,56.9,-0.003287762403488159,0.01322191022336483,2.3724968433380127
444,909312,850,54.6,0.0069600786082446575,0.006718792952597141,2.3750739097595215
445,911360,850,52.8,0.0024361032992601395,0.005224122200161219,2.37064266204834
446,913408,850,51.54545454545455,-0.0027644545771181583,0.004834876861423254,2.3797082901000977
447,915456,850,60.2,-0.015086068771779537,0.008031779900193214,2.3696820735931396
448,917504,850,58.6,-0.02098378725349903,0.00854547880589962,2.374272584915161
449,919552,850,54.1,-0.0013832198455929756,0.0054930285550653934,2.3579607009887695
450,921600,850,55.7,-0.33743512630462646,3.0638198852539062,2.3651888370513916
451,923648,850,57.54545454545455,0.06207341328263283,0.02610565721988678,2.3656015396118164
452,925696,850,53.4,0.06462644040584564,0.010565657168626785,2.3652563095092773
453,927744,850,57.5,0.025147274136543274,0.011213777586817741,2.357656478881836
454,929792,850,53.5,0.06776996701955795,0.011059953831136227,2.319749593734741
455,931840,850,56.09090909090909,0.042309291660785675,0.0030043616425246,2.343027114868164
456,933888,850,52.3,0.03384486958384514,0.005118641071021557,2.36602783203125
457,935936,850,55.4,0.01294974610209465,0.005868831183761358,2.3761484622955322
458,937984,850,53.9,0.004578018561005592,0.012282474897801876,2.367800712585449
459,940032,850,58.09090909090909,0.029460635036230087,0.009912959299981594,2.3652286529541016
460,942080,850,52.8,-0.001172690186649561,0.009904933162033558,2.3690168857574463
461,944128,850,56.5,0.046034835278987885,0.019378304481506348,2.3559577465057373
462,946176,850,48.2,-0.031235473230481148,0.008886652998626232,2.362443447113037
463,948224,850,53.27272727272727,-0.011898492462933064,0.0046866340562701225,2.375986337661743
464,950272,850,53.3,-0.027312181890010834,0.005669291131198406,2.3757596015930176
465,952320,850,55.6,-0.006531791295856237,0.004413024056702852,2.374018669128418
466,954368,850,57.4,-0.012645518407225609,0.009731773287057877,2.368253469467163
467,956416,850,55.27272727272727,-0.005468369927257299,0.0062273782677948475,2.370276927947998
468,958464,850,49.7,-0.0030353006441146135,0.005630740895867348,2.3822784423828125
469,960512,850,53.1,-0.010957647114992142,0.004768408834934235,2.3709287643432617
470,962560,849,57.3,0.01057621743530035,0.011050237342715263,2.3659934997558594
471,964608,849,56.72727272727273,-0.027551092207431793,0.006113105453550816,2.3673646450042725
472,966656,849,57.7,-0.030910447239875793,0.005522917024791241,2.3742544651031494
473,968704,849,56.7,0.0019116632174700499,0.008776049129664898,2.372535228729248
474,970752,849,59.6,-0.022780250757932663,0.007876252755522728,2.375361442565918
475,972800,849,53.6,-0.3419925570487976,2.6512343883514404,2.368873119354248
476,974848,850,53.54545454545455,0.05682709440588951,0.02651844546198845,2.3635191917419434
477,976896,850,56.5,0.04339585453271866,0.010090633295476437,2.368394374847412
478,978944,850,55.4,0.03548666834831238,0.009837296791374683,2.366982936859131
479,980992,850,47.3,0.0594773069024086,0.00832777377218008,2.3721039295196533
480,983040,850,54.27272727272727,0.05212021619081497,0.007445361465215683,2.373584270477295
481,985088,850,56.6,0.02664172276854515,0.007658604998141527,2.3684873580932617
482,987136,850,53.9,0.03858445584774017,0.0059577105566859245,2.3770222663879395
483,989184,850,52.4,0.009352823719382286,0.01042025163769722,2.364020586013794
484,991232,850,50.09090909090909,0.02872161753475666,0.012575122527778149,2.3723390102386475
485,993280,850,56.1,0.03208377957344055,0.0074517978355288506,2.359711170196533
486,995328,850,54.6,-0.006349905394017696,0.0163288377225399,2.357780933380127
487,997376,850,51.9,-0.0037024803459644318,0.0029205218888819218,2.3792216777801514
488,999424,850,56.09090909090909,0.024203334003686905,0.005344680044800043,2.3708760738372803
